ID,Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
8025,1,2012-03-23,0,7,15628.59,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,3,151315
8031,1,2012-03-30,0,4,37718.51,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8044,1,2012-03-30,0,12,12109.21,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8046,1,2012-03-30,0,5,22392.09,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8050,1,2012-03-30,0,2,46529.68,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8051,1,2012-03-30,0,8,37745.71,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8053,1,2012-03-30,0,3,9129.23,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8054,1,2012-03-30,0,13,38696.88,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8057,1,2012-03-30,0,1,28952.86,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8059,1,2012-03-30,0,10,43718.05,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8062,1,2012-03-30,0,17,8433.01,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8065,1,2012-03-30,0,18,3667.66,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8073,1,2012-03-30,0,6,4540.27,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8079,1,2012-03-30,0,14,14690.27,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8080,1,2012-03-30,0,19,973.05,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8083,1,2012-03-30,0,9,50382.47,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8088,1,2012-03-30,0,20,5264.6,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8089,1,2012-03-30,0,16,55275.59,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8090,1,2012-03-30,0,7,18684,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8100,1,2012-03-30,0,11,25231.25,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,3,151315
8102,1,2012-04-06,0,4,42060.21,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8110,1,2012-04-06,0,12,10747.37,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8115,1,2012-04-06,0,1,57592.12,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8116,1,2012-04-06,0,2,51805.88,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8120,1,2012-04-06,0,3,9335.24,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8123,1,2012-04-06,0,5,28386.81,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8125,1,2012-04-06,0,8,41917.56,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8126,1,2012-04-06,0,10,36666.29,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8133,1,2012-04-06,0,16,59512.97,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8134,1,2012-04-06,0,17,8662.4,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8135,1,2012-04-06,0,13,44270.3,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8141,1,2012-04-06,0,6,4764.43,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8143,1,2012-04-06,0,14,15652.72,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8150,1,2012-04-06,0,20,3868.02,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8155,1,2012-04-06,0,9,41235.34,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8159,1,2012-04-06,0,11,28971.93,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8161,1,2012-04-06,0,7,27171.41,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8162,1,2012-04-06,0,18,14283.73,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8166,1,2012-04-06,0,19,875.56,70.43,3.891,10121.97,0,77.98,3750.59,4510.72,221.4356112,7.143,3,151315
8177,1,2012-04-13,0,4,37449.26,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8183,1,2012-04-13,0,12,10565.39,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8185,1,2012-04-13,0,1,34684.21,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8187,1,2012-04-13,0,18,5136.25,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8188,1,2012-04-13,0,2,43991.18,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8191,1,2012-04-13,0,8,37295.29,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8197,1,2012-04-13,0,5,18458.33,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8201,1,2012-04-13,0,16,55347.73,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8202,1,2012-04-13,0,13,39099.61,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8207,1,2012-04-13,0,3,7927.73,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8210,1,2012-04-13,0,14,14933.13,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8211,1,2012-04-13,0,17,6936.35,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8213,1,2012-04-13,0,9,33136.94,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8218,1,2012-04-13,0,10,29709.53,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8220,1,2012-04-13,0,6,4500.12,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8222,1,2012-04-13,0,11,21874.45,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8234,1,2012-04-13,0,20,3449.45,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8239,1,2012-04-13,0,7,21302.3,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8243,1,2012-04-13,0,19,753.73,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,3,151315
8247,1,2012-04-20,0,4,36350.03,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8257,1,2012-04-20,0,12,11730.26,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8258,1,2012-04-20,0,8,36930.94,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8262,1,2012-04-20,0,20,4246.85,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8265,1,2012-04-20,0,3,8647.36,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8268,1,2012-04-20,0,5,16645.01,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8271,1,2012-04-20,0,16,42816.54,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8278,1,2012-04-20,0,1,16976.19,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8280,1,2012-04-20,0,18,61.56,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8281,1,2012-04-20,0,9,28111.87,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8282,1,2012-04-20,0,14,13575.69,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8283,1,2012-04-20,0,13,39499.85,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8284,1,2012-04-20,0,17,8559.84,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8285,1,2012-04-20,0,10,30838.26,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8288,1,2012-04-20,0,6,2988.96,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8291,1,2012-04-20,0,7,19056.92,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8302,1,2012-04-20,0,11,21787.83,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8303,1,2012-04-20,0,19,1162.5,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8311,1,2012-04-20,0,2,45561.85,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,3,151315
8320,1,2012-04-27,0,12,11746.83,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8330,1,2012-04-27,0,17,7868.25,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8331,1,2012-04-27,0,1,16347.6,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8333,1,2012-04-27,0,6,3319.32,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8336,1,2012-04-27,0,3,8635.62,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8337,1,2012-04-27,0,5,17170.39,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8340,1,2012-04-27,0,10,29433.27,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8344,1,2012-04-27,0,18,4.68,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8346,1,2012-04-27,0,7,18704.53,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8347,1,2012-04-27,0,9,30359.94,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8350,1,2012-04-27,0,14,14904.8,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8354,1,2012-04-27,0,20,4844.73,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8355,1,2012-04-27,0,8,38531.76,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8357,1,2012-04-27,0,11,20710.01,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8362,1,2012-04-27,0,2,45456.23,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8365,1,2012-04-27,0,16,41926.36,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8369,1,2012-04-27,0,4,36894.54,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8372,1,2012-04-27,0,19,524.17,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8374,1,2012-04-27,0,13,39077.84,67.23,3.814,3221.25,0,35.49,577.14,6222.25,221.6179368,7.143,3,151315
8387,1,2012-05-04,0,12,12338.08,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8396,1,2012-05-04,0,18,-1.27,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8398,1,2012-05-04,0,20,4647.31,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8399,1,2012-05-04,0,1,17147.44,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8406,1,2012-05-04,0,6,4658.18,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8410,1,2012-05-04,0,10,35800.66,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8416,1,2012-05-04,0,9,31552.3,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8418,1,2012-05-04,0,11,31670.38,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8421,1,2012-05-04,0,8,41589.1,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8423,1,2012-05-04,0,16,43970.7,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8426,1,2012-05-04,0,17,9064.6,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8429,1,2012-05-04,0,4,41897.55,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8430,1,2012-05-04,0,2,50501.3,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8431,1,2012-05-04,0,14,16193.63,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8437,1,2012-05-04,0,5,18953.07,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8442,1,2012-05-04,0,19,1155.4,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8450,1,2012-05-04,0,7,22956.83,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8451,1,2012-05-04,0,13,43561.17,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8456,1,2012-05-04,0,3,10655.35,75.55,3.749,21290.13,0,69.89,4977.35,3261.04,221.6718,7.143,3,151315
8459,1,2012-05-11,0,14,15537.79,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8462,1,2012-05-11,0,1,18164.2,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8465,1,2012-05-11,0,19,1848.79,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8467,1,2012-05-11,0,18,4.58,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8470,1,2012-05-11,0,4,35840.06,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8471,1,2012-05-11,0,11,28842.32,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8479,1,2012-05-11,0,12,11420.63,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8484,1,2012-05-11,0,6,3574.83,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8487,1,2012-05-11,0,10,32271.72,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8488,1,2012-05-11,0,20,4418.12,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8490,1,2012-05-11,0,16,38885.33,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8495,1,2012-05-11,0,17,7964.29,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8497,1,2012-05-11,0,9,28043.48,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8506,1,2012-05-11,0,2,46717.76,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8509,1,2012-05-11,0,7,23036.8,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8511,1,2012-05-11,0,13,38895.18,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8512,1,2012-05-11,0,8,37702.53,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8523,1,2012-05-11,0,5,17277.63,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8528,1,2012-05-11,0,3,10342.72,73.77,3.688,8351.4,0,10.52,2443.14,3127.88,221.7256632,7.143,3,151315
8538,1,2012-05-18,0,19,1441.88,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8539,1,2012-05-18,0,11,23346.03,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8540,1,2012-05-18,0,1,18517.79,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8542,1,2012-05-18,0,20,5296.28,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8543,1,2012-05-18,0,8,37817.25,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8548,1,2012-05-18,0,12,10199.01,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8550,1,2012-05-18,0,7,19180.11,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8551,1,2012-05-18,0,4,34536.29,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8552,1,2012-05-18,0,9,26160.37,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8554,1,2012-05-18,0,14,16326.55,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8562,1,2012-05-18,0,17,9308.53,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8565,1,2012-05-18,0,2,44411.23,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8569,1,2012-05-18,0,10,30339.17,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8572,1,2012-05-18,0,16,37505,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8576,1,2012-05-18,0,6,6030.81,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8593,1,2012-05-18,0,5,17955.73,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8594,1,2012-05-18,0,13,37857.88,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8595,1,2012-05-18,0,3,8609.82,70.33,3.63,6154.14,0,45.11,1675.49,5508.18,221.742674,7.143,3,151315
8600,1,2012-05-25,0,8,39067,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8602,1,2012-05-25,0,17,7323.66,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8604,1,2012-05-25,0,18,1.97,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8605,1,2012-05-25,0,1,16963.55,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8608,1,2012-05-25,0,20,4614.33,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8611,1,2012-05-25,0,12,12748.13,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8612,1,2012-05-25,0,4,38270.34,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8618,1,2012-05-25,0,10,34203.35,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8622,1,2012-05-25,0,2,45817.07,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8625,1,2012-05-25,0,11,26925.54,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8631,1,2012-05-25,0,14,14186.59,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8636,1,2012-05-25,0,7,28671.98,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8642,1,2012-05-25,0,13,38541.76,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8647,1,2012-05-25,0,19,1036.21,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8654,1,2012-05-25,0,6,5131.26,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8655,1,2012-05-25,0,3,8345.33,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8658,1,2012-05-25,0,5,18625.67,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8660,1,2012-05-25,0,16,42922.55,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8661,1,2012-05-25,0,9,29338.57,77.22,3.561,4039.39,0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
8670,1,2012-06-01,0,8,41039.74,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8671,1,2012-06-01,0,18,0.2,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8672,1,2012-06-01,0,4,41566.55,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8674,1,2012-06-01,0,17,7197.38,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8675,1,2012-06-01,0,20,4353.92,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8684,1,2012-06-01,0,10,37294.14,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8690,1,2012-06-01,0,7,31568.92,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8706,1,2012-06-01,0,14,14903.87,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8707,1,2012-06-01,0,11,32406.68,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8709,1,2012-06-01,0,16,45508.72,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8711,1,2012-06-01,0,12,11542.81,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8712,1,2012-06-01,0,3,7175.77,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8714,1,2012-06-01,0,2,47425.29,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8715,1,2012-06-01,0,9,35001.66,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8718,1,2012-06-01,0,5,17233.25,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8720,1,2012-06-01,0,6,3249.75,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8728,1,2012-06-01,0,19,1406,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8730,1,2012-06-01,0,1,16065.49,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8731,1,2012-06-01,0,13,41462.8,77.95,3.501,6086.21,12,370.51,148.75,3690.85,221.7472139,7.143,3,151315
8744,1,2012-06-08,0,13,42304.47,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8745,1,2012-06-08,0,12,10742.68,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8747,1,2012-06-08,0,6,4888.46,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8749,1,2012-06-08,0,4,41124.27,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8754,1,2012-06-08,0,2,49439.58,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8757,1,2012-06-08,0,18,4.97,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8761,1,2012-06-08,0,17,8589.19,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8764,1,2012-06-08,0,20,4943.11,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8766,1,2012-06-08,0,5,24752.99,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8767,1,2012-06-08,0,16,34785.29,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8782,1,2012-06-08,0,19,1242.44,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8784,1,2012-06-08,0,7,30052.56,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8789,1,2012-06-08,0,1,17666,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8792,1,2012-06-08,0,10,36155.27,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8793,1,2012-06-08,0,8,40236.23,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8797,1,2012-06-08,0,14,12858.85,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8804,1,2012-06-08,0,3,8614.64,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8808,1,2012-06-08,0,9,30307.11,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8810,1,2012-06-08,0,11,35861.22,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,3,151315
8813,1,2012-06-15,0,6,4087.58,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,3,151315
8822,1,2012-06-15,0,4,39019.74,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,3,151315
8823,1,2012-06-15,0,7,26249.22,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,3,151315
8833,1,2012-06-15,0,10,32578.62,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,3,151315
